Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,1,14,BO_039,BO_087,4,TRUE,14L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,22.55,-,2,9,0,0,11,0,0,NA,NA,NA,NA,NA,NA,-29.26,4.92,1,1,1,0
2023,G1,1,15,BO_153,BO_177,2,TRUE,15R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,1,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G1,1,17,BO_201,BO_189,4,TRUE,17L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,NA,NA,NA,-,1,0,4,4,1,4,4,4.8,NA,NA,NA,NA,NA,-27.58,4.26,1,1,1,1
2023,G1,1,18,BO_189,BO_142,3,TRUE,18R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,NA,-,2,1,0,0,3,0,0,NA,NA,NA,45.093,3.94,11.444923857868021,NA,NA,1,1,1,0
2023,G1,1,19,BO_170,BO_055,4,TRUE,19R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-15,29,2023-06-15,NA,NA,NA,NA,29.05,-,2,1,0,0,3,0,0,NA,NA,NA,43.562,2.72,16.015441176470585,-28.43,5.17,1,1,1,0
2023,G2,1,20,BO_033,BO_124,2,TRUE,20R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,NA,X,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G2,1,21,BO_173,BO_091,1,TRUE,21L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,NA,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G1,1,22,BO_029,BO_190,5,TRUE,22R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,33.18,-,2,0,2,2,2,1,2,6.785,NA,NA,NA,NA,NA,-28.51,4.85,1,1,1,1
2023,G1,1,24,BO_033,BO_099,1,TRUE,24L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-06-15,2023-05-05,NA,NA,NA,6.78,-,1,2,0,3,3,0,0,NA,NA,NA,21.346,1.4,15.247142857142858,-30.67,3.96,1,1,1,0
2023,G1,1,25,BO_170,BO_055,5,TRUE,25L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,4.56,-,5,0,5,7,5,1,5,1.894,NA,NA,NA,NA,NA,-29.09,2.5,1,1,1,1
2023,G1,1,26,BO_194,BO_037,2,TRUE,26R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,NA,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-32.09,2.04,1,1,0,0
2023,G1,1,27,BO_177,BO_139,4,TRUE,27R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,NA,-,2,0,1,2,2,0.5,1,4.74,NA,NA,15.721,0.95,16.54842105263158,-30.62,3.2,1,1,1,1
2023,G2,1,28,BO_033,BO_124,5,TRUE,28R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,NA,X,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,-31.01,1.56,1,1,1,0
2023,G1,1,28,BO_163,BO_144,1,TRUE,28L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,NA,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,1,30,BO_162,BO_089,1,TRUE,30L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,6,NA,NA,55.84,-,8,10,25,36,18,3.125,56.25,4.004673913,NA,NA,NA,NA,NA,-29.46,5.23,1,1,1,1
2023,G1,1,33,BO_001,BO_151,3,TRUE,33L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,33.43,-,5,6,8,13,11,1.6,17.6,3.187857143,NA,NA,NA,NA,NA,-29.39,5.29,1,1,1,1
2023,G1,1,35,BO_128,BO_060,1,TRUE,35L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G1,1,37,BO_194,BO_125,5,TRUE,37L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,1,NA,20.6,-,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,-29.91,4.03,1,1,0,0
2023,G1,1,39,BO_088,BO_140,5,TRUE,39R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,NA,-,1,0,5,5,1,5,5,3.208,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G1,2,41,BO_168,BO_175,1,TRUE,1L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-15,29,NA,2023-05-17,NA,NA,2,53.9,-,2,1,2,3,3,1,3,7.855,NA,NA,NA,NA,NA,-27.89,4.01,1,1,1,1
2023,G2,2,47,BO_109,BO_095,5,TRUE,7L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,NA,NA,NA,X,3,0,1,4,3,0.3333333333,1,2.36,NA,NA,NA,NA,NA,-27.11,2.67,1,1,1,1
2023,G1,2,48,BO_040,BO_067,1,TRUE,8R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G2,2,48,BO_058,BO_094,2,TRUE,8L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,2023-05-17,NA,NA,NA,NA,X,2,1,1,3,3,0.5,1.5,7.22,NA,NA,NA,NA,NA,-28.69,4.12,1,1,1,1
2023,G1,2,49,BO_040,BO_067,1,TRUE,9L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,NA,NA,NA,NA,19.02,-,4,0,12,12,4,3,12,2.626666667,NA,NA,NA,NA,NA,-28.74,2.42,1,1,1,1
2023,G2,2,50,BO_069,BO_201,4,TRUE,10R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,2.04,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-29.54,1.94,1,0,0,0
2023,G1,2,51,BO_033,BO_143,2,TRUE,11R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,1,NA,NA,3.31,-,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,-31.03,1.81,1,1,0,0
2023,G1,2,52,BO_058,BO_081,3,TRUE,12R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,NA,-,0,1,0,0,1,NA,NA,NA,NA,NA,15.862,0.76,20.871052631578948,NA,NA,1,1,0,0
2023,G1,2,54,BO_032,BO_096,5,TRUE,14L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,1,NA,NA,3.39,-,1,0,1,1,1,1,1,6.09,NA,NA,32.519,2.09,15.55933014354067,-30.45,1.93,1,1,1,1
2023,G1,2,55,BO_058,BO_081,5,TRUE,15R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,3,NA,NA,12.87,-,2,1,2,7,3,1,3,1.565,NA,NA,NA,NA,NA,-29.32,2.9,1,1,1,1
2023,G1,2,55,BO_106,BO_104,2,TRUE,15L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,NA,-,3,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,-31.13,4.95,1,1,1,0
2023,G1,2,56,BO_130,BO_174,4,TRUE,16R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,1,NA,NA,NA,-,1,1,3,3,2,3,6,1.91,NA,NA,NA,NA,NA,-31.81,2.12,1,1,1,1
2023,G1,2,58,BO_163,BO_144,4,TRUE,18R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-15,41,NA,2023-05-05,1,NA,0,NA,-,5,0,16,16,5,3.2,16,3.95125,NA,NA,NA,NA,NA,-29.16,3.67,1,1,1,1
2023,G1,2,60,BO_069,BO_043,1,TRUE,20L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,0,NA,NA,7.38,-,3,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,-27.58,2.5,1,1,1,0
2023,G2,2,60,BO_128,BO_060,5,TRUE,20R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,5,NA,NA,40.32,X,11,1,23,31,12,2.090909091,25.09090909,3.815708333,NA,NA,NA,NA,NA,-28.85,3.57,1,1,1,1
2023,G1,2,61,BO_038,BO_137,5,TRUE,21L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,0,NA,NA,NA,-,1,2,2,2,3,2,6,7.105,NA,NA,NA,NA,NA,-28.81,2.25,1,1,1,1
2023,G2,2,62,BO_199,BO_015,1,TRUE,22L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,11.43,X,3,3,14,19,6,4.666666667,28,1.641212121,NA,NA,NA,NA,NA,-29.08,2.04,1,1,1,1
2023,G1,2,64,BO_183,BO_063,5,TRUE,24R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,NA,NA,NA,-,5,0,26,32,5,5.2,26,2.42425,NA,NA,NA,NA,NA,-27.49,2.9,1,1,1,1
2023,G1,2,66,BO_128,BO_044,1,TRUE,26L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,2023-05-17,NA,13,4,173.75,-,14,11,23,23,25,1.642857143,41.07142857,5.139078947,NA,NA,NA,NA,NA,-25.96,3.02,1,1,1,1
2023,G1,2,69,BO_187,BO_031,1,TRUE,29L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,1,1,NA,NA,-,4,1,20,27,5,5,25,2.638666667,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G1,2,71,BO_187,BO_031,2,TRUE,31L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-25.69,2.99,0,1,0,0
2023,G2,2,71,BO_088,BO_169,1,TRUE,31R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,2,NA,12.2,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-28.74,2.63,1,0,0,0
2023,G1,3,73,BO_199,BO_015,4,TRUE,2R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,2,NA,22.34,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-30.39,5.21,1,0,0,0
2023,G1,3,75,BO_130,BO_174,2,TRUE,4R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,10.4,-,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,-31.43,2.34,1,1,0,0
2023,G1,3,76,BO_189,BO_086,5,TRUE,5R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,4,NA,25.15,-,1,0,1,1,1,1,1,4.46,NA,NA,18.553,1.47,12.621088435374151,-30.76,5.21,1,1,1,1
2023,G1,3,76,BO_153,BO_177,5,TRUE,5L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,1,1,NA,7.7,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-30.27,1.26,1,1,0,0
2023,G1,3,77,BO_170,BO_111,4,TRUE,6R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,71.88,-,5,0,6,7,5,1.2,6,3.001666667,NA,NA,NA,NA,NA,-28.94,3.79,1,1,1,1
2023,G2,3,83,BO_163,BO_072,3,TRUE,12L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,NA,NA,10.49,X,0,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,-29.25,2.89,1,1,0,0
2023,G1,3,85,BO_170,BO_045,4,TRUE,14R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,-,3,1,8,9,4,2.666666667,10.66666667,3.11875,NA,NA,NA,NA,NA,-30.78,4.79,0,1,1,1
2023,G1,3,85,BO_168,BO_180,4,TRUE,14L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,22.16,-,0,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,-30.03,4.06,1,1,0,0
2023,G2,3,86,BO_188,BO_154,3,TRUE,15L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,NA,1,1,NA,6.74,X,1,1,1,1,2,1,2,6.27,NA,NA,NA,NA,NA,-28.39,2.43,1,1,1,1
2023,G2,3,87,BO_069,BO_201,4,TRUE,16L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,3,2,NA,NA,X,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,4,106,BO_109,BO_095,5,TRUE,9L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-06-15,2023-05-05,1,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,36.892,2.86,12.899300699300701,-30.49,4.31,1,0,0,0
2023,G1,4,107,BO_168,BO_180,5,TRUE,10L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,NA,-,2,0,3,4,2,1.5,3,3.993333333,NA,NA,NA,NA,NA,-30.13,2.12,1,1,1,1
2023,G1,4,116,BO_194,BO_125,3,TRUE,19L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,NA,NA,NA,-,1,1,1,2,2,1,2,4.4,NA,NA,NA,NA,NA,-31.09,3.04,1,1,1,1
2023,G1,4,124,BO_201,BO_199,1,TRUE,27L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,2023-05-17,NA,NA,1,35.57,-,5,1,12,22,6,2.4,14.4,3.674166667,NA,NA,NA,NA,NA,-28.98,3.84,1,1,1,1
2023,G1,5,126,BO_189,BO_126,5,TRUE,2L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,NA,2023-05-05,1,NA,0,NA,-,3,2,13,13,5,4.333333333,21.66666667,2.31625,NA,NA,NA,NA,NA,-29.68,3.18,1,1,1,1
2023,G2,5,127,BO_088,BO_050,1,TRUE,3L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,NA,X,6,0,3,12,6,0.5,3,4.65,NA,NA,53.435,4.65,11.491397849462365,-30.83,3.91,1,1,1,1
2023,G1,5,128,BO_198,BO_159,3,TRUE,4R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,0,NA,NA,4.25,-,1,0,3,5,1,3,3,1.273333333,NA,NA,39.524,2.12,18.643396226415092,-29.36,0.86,1,1,1,1
2023,G2,5,129,BO_188,BO_052,5,TRUE,5R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,74.5,X,5,1,8,18,6,1.6,9.6,2.731872601,NA,NA,28.376,2.03,13.978325123152711,-30.57,2.88,1,1,1,1
2023,G2,5,130,BO_188,BO_008,5,TRUE,6R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,1.07,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G2,5,130,BO_199,BO_069,4,TRUE,6L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-01,15,NA,NA,NA,1,0,13.23,X,1,2,4,5,3,4,12,2.7625,NA,NA,NA,NA,NA,-29.83,3.1,1,1,1,1
2023,G2,5,131,BO_001,BO_025,3,TRUE,7R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,8.4,X,1,1,3,3,2,3,6,3.663333333,NA,NA,57.185,4.79,11.938413361169102,-30.36,1.49,1,1,1,1
2023,G1,5,132,BO_143,BO_004,3,TRUE,8L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,12.15,-,1,0,4,4,1,4,4,3.3675,NA,NA,27.377,2.01,13.62039800995025,-29.14,3.22,1,1,1,1
2023,G1,5,132,BO_119,BO_013,1,TRUE,8R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,7.15,-,1,0,2,2,1,2,2,4.015,NA,NA,18.634,1.15,16.203478260869566,-30.62,3.07,1,1,1,1
2023,G2,5,133,BO_194,BO_037,1,TRUE,9R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,4.32,X,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
2023,G1,5,133,BO_033,BO_124,1,TRUE,9L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,5.06,-,2,0,1,2,2,0.5,1,2.8,NA,NA,31.688,NA,NA,-30.56,2.15,1,1,1,1
2023,G1,5,136,BO_070,BO_184,5,TRUE,12L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,3.1,-,1,0,2,2,1,2,2,2.17,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,5,137,BO_058,BO_094,3,TRUE,13L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,NA,X,0,0,0,0,0,NA,0,2.2975,NA,NA,NA,NA,NA,-29.54,2.69,1,0,0,0
2023,G1,5,138,BO_058,BO_094,3,TRUE,14L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,32,-,2,0,4,6,2,2,4,2.3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G1,5,140,BO_065,BO_078,5,TRUE,16R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,4.95,-,3,1,15,15,4,5,20,3.830416667,NA,NA,NA,NA,NA,-30.74,2.96,1,1,1,1
2023,G1,5,140,BO_088,BO_169,3,TRUE,16L,2022-10-31,2022-11-03,2023-06-01,213,210,2023-06-01,0,NA,2023-06-01,NA,NA,1,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G2,5,142,BO_189,BO_086,5,TRUE,18R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,NA,2023-05-17,NA,3,0,NA,X,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-30.69,3.16,1,1,0,0
2023,G1,5,142,BO_143,BO_152,2,TRUE,18L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,NA,2023-05-05,3,6,0,51.84,-,5,11,11,11,16,2.2,35.2,3.928611111,NA,NA,NA,NA,NA,-31.85,4.59,1,1,1,1
2023,G1,5,144,BO_033,BO_124,2,TRUE,20L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,3,2,NA,87.89,-,13,0,54,60,13,4.153846154,54,3.293882759,NA,NA,32.328,2.46,13.141463414634147,-28.57,5.53,1,1,1,1
2023,G1,5,146,BO_005,BO_019,3,TRUE,22L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-06-01,NA,NA,2,NA,-,3,0,2,2,3,0.6666666667,2,8.815,NA,NA,NA,NA,NA,-28.4,3.71,1,1,1,1
2023,G1,5,147,BO_153,BO_177,5,TRUE,23L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,NA,NA,NA,NA,NA,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,5,149,BO_187,BO_031,5,TRUE,25L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,NA,-,1,0,0,3,1,0,0,NA,NA,NA,35.178,2.39,14.718828451882843,NA,NA,1,1,1,0
2023,G1,5,153,BO_109,BO_001,5,TRUE,29L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,NA,-,2,0,3,9,2,1.5,3,1.62,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,5,156,BO_162,BO_108,5,TRUE,32R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,2.09,X,1,0,2,2,1,2,2,1.305,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,5,158,BO_194,BO_125,2,TRUE,34L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,NA,X,1,0,4,4,1,4,4,3.635,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,5,158,BO_022,BO_146,3,TRUE,34R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-05-05,1,NA,NA,NA,X,3,0,7,13,3,2.333333333,7,2.657083333,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G2,6,168,BO_187,BO_031,3,TRUE,22R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,1,NA,NA,NA,X,3,3,5,12,6,1.666666667,10,1.998,NA,NA,NA,NA,NA,-30.3,1.3,1,1,1,1
2023,G2,6,168,BO_188,BO_052,5,TRUE,22L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,23.19,X,5,0,7,14,5,1.4,7,2.742857143,NA,NA,NA,NA,NA,-28.52,4.35,1,1,1,1
2023,G1,6,169,BO_149,BO_185,3,TRUE,1R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,4,2,NA,86.68,-,10,0,20,20,10,2,20,5.213137255,NA,NA,NA,NA,NA,-30.08,2.35,1,1,1,1
2023,G1,6,170,BO_151,BO_056,5,TRUE,2L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,NA,1,NA,NA,5.37,-,1,0,2,2,1,2,2,2.94,NA,NA,49.324,3.05,16.171803278688525,-31.67,2.49,1,1,1,1
2023,G2,6,170,BO_040,BO_067,1,TRUE,2R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,2,2,NA,21.3,X,5,0,8,9,5,1.6,8,3.9825,NA,NA,NA,NA,NA,-30.23,1.77,1,1,1,1
2023,G1,6,171,BO_153,BO_022,1,TRUE,3L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-01,27,NA,2023-05-05,NA,1,1,15.87,-,3,1,2,9,4,0.6666666667,2.666666667,4.205,NA,NA,24.019,1.49,16.12013422818792,-31.67,5.16,1,1,1,1
