Year,Gen,Transect,Sequence,Donor,Recipient,Plant_ID,F_plant,SegPos,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2023,G1,6,171,BO_162,BO_089,5,TRUE,3R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-01,41,NA,NA,0,NA,0,12.11,-,1,3,3,3,4,3,12,4.913333333,NA,NA,56.661,3.76,15.069414893617022,-30.99,3.19,1,1,1,1
2023,G1,6,172,BO_198,BO_158,1,TRUE,4L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-15,41,NA,2023-05-17,NA,1,1(6/15),17.61,-,2,0,5,5,2,2.5,5,4.81,NA,NA,33.308,2.47,13.48502024291498,-27.84,4.77,1,1,1,1
2023,G1,6,172,BO_101,BO_182,5,TRUE,4R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,2,NA,9.98,-,2,0,1,3,2,0.5,1,1.84,NA,NA,18.282,1.14,16.03684210526316,-28.94,1.44,1,1,1,1
2023,G1,6,173,BO_106,BO_131,3,TRUE,5L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-30.26,0.92,1,0,0,0
2023,G2,6,175,BO_106,BO_191,1,TRUE,7L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,1.59,X,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
2023,G2,6,176,BO_163,BO_072,1,TRUE,8L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-01,41,NA,2023-04-21,0,NA,0,4.24,X,2,0,3,3,2,1.5,3,1.876666667,NA,NA,NA,NA,NA,-28.16,0.97,1,1,1,1
2023,G1,6,176,BO_177,BO_121,2,TRUE,8R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,NA,2,NA,140.1,-,17,3,104,117,20,6.117647059,122.3529412,2.553777778,NA,NA,NA,NA,NA,-30.82,4.39,1,1,1,1
2023,G1,6,177,BO_039,BO_087,4,TRUE,9R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,7.41,-,0,0,0,0,0,NA,0,NA,NA,NA,34.888,2.73,12.779487179487178,-28.58,2.53,1,0,0,0
2023,G1,6,177,BO_192,BO_166,1,TRUE,9L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,6.33,-,2,0,8,8,2,4,8,3.010333333,NA,NA,93.084,5.83,15.966380789022299,-29.01,2.09,1,1,1,1
2023,G2,6,179,BO_109,BO_001,3,TRUE,11R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,NA,X,1,1,8,8,2,8,16,2.41375,NA,NA,NA,NA,NA,-29.72,1.81,1,1,1,1
2023,G2,6,179,BO_199,BO_015,2,TRUE,11L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-05-17,NA,NA,NA,NA,NA,X,2,0,11,13,2,5.5,11,2.096363636,NA,NA,38.62,2.23,17.318385650224215,NA,NA,1,1,1,1
2023,G1,6,180,BO_069,BO_145,2,TRUE,12L,2022-10-31,2022-11-03,2023-06-01,213,210,2023-06-01,0,NA,NA,NA,NA,1,16.26,-,0,1,0,0,1,NA,NA,NA,NA,NA,30.13,2.64,11.412878787878787,-29.3,3.42,1,1,0,0
2023,G1,6,180,BO_198,BO_158,4,TRUE,12R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,5.65,-,1,1,1,2,2,1,2,3.79,NA,NA,NA,NA,NA,-30.73,2.14,1,1,1,1
2023,G2,6,181,BO_128,BO_060,3,TRUE,13R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,4.87,X,2,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,-30.11,1.09,1,1,1,0
2023,G1,6,181,BO_201,BO_199,1,TRUE,13L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,NA,NA,NA,75.38,-,10,0,27,29,10,2.7,27,6.139444444,NA,NA,37.45,3.64,10.288461538461538,-28.74,3.43,1,1,1,1
2023,G2,6,182,BO_201,BO_130,4,TRUE,14R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,1,NA,NA,X,2,0,2,3,2,1,2,4.765,NA,NA,27.449,2.84,9.665140845070423,NA,NA,1,1,1,1
2023,G1,6,184,BO_074,BO_027,3,TRUE,16L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,54.23,-,8,0,24,42,8,3,24,2.315333333,NA,NA,49.449,4.34,11.393778801843318,-29.59,5.15,1,1,1,1
2023,G1,6,185,BO_069,BO_201,1,TRUE,17L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-05-17,1,1,NA,NA,-,5,1,8,8,6,1.6,9.6,5.37375,NA,NA,40.279,3.67,10.975204359673025,NA,NA,1,1,1,1
2023,G1,6,186,BO_001,BO_048,3,TRUE,18R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,1,2,NA,NA,-,11,4,37,47,15,3.363636364,50.45454545,3.262759259,NA,NA,19.916,1.62,12.293827160493827,-28.74,4.44,1,1,1,1
2023,G2,6,187,BO_001,BO_048,3,TRUE,19R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,0.89,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G1,6,187,BO_199,BO_069,1,TRUE,19L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-05-05,NA,NA,NA,NA,-,3,2,9,11,5,3,15,1.753333333,NA,NA,30.59,2.4,12.745833333333334,NA,NA,1,1,1,1
2023,G1,6,188,BO_185,BO_071,4,TRUE,20R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,1,NA,6.41,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-28.91,1.59,1,0,0,0
2023,G1,6,188,BO_073,BO_117,4,TRUE,20L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,5.78,-,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,-28.6,1.34,1,1,0,0
2023,G2,6,189,BO_163,BO_034,5,TRUE,21L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,NA,NA,NA,2.23,X,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,6,190,BO_088,BO_140,3,TRUE,23R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,8.59,-,2,0,10,11,2,5,10,2.023,NA,NA,38.059,2.84,13.40105633802817,-30.29,2.07,1,1,1,1
2023,G2,6,192,BO_199,BO_018,2,TRUE,25L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,8.99,X,2,0,0,3,2,0,0,NA,NA,NA,NA,NA,NA,-30.69,2.05,1,1,1,0
2023,G2,6,192,BO_192,BO_021,5,TRUE,25R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,2,NA,NA,32.97,X,8,4,22,26,12,2.75,33,3.111857143,NA,NA,88.732,6.74,13.164985163204747,-29.04,1.57,1,1,1,1
2023,G2,6,193,BO_029,BO_190,1,TRUE,26L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,NA,X,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,6,194,BO_040,BO_029,5,TRUE,27R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,22.742,1.76,12.92159090909091,NA,NA,1,0,0,0
2023,G1,6,194,BO_130,BO_120,4,TRUE,27L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,NA,NA,NA,3,-,2,0,2,5,2,1,2,2.35,NA,NA,39.22,2.1,18.676190476190474,NA,NA,1,1,1,1
2023,G2,6,196,BO_189,BO_086,2,TRUE,29R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,NA,NA,NA,NA,5.88,X,1,0,2,2,1,2,2,1.455,NA,NA,NA,NA,NA,-29.92,1.75,1,1,1,1
2023,G1,6,197,BO_005,BO_019,5,TRUE,30L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,4.21,-,0,0,0,0,0,NA,0,NA,NA,NA,15.692,1.44,10.897222222222222,NA,NA,1,0,0,0
2023,G2,6,198,BO_033,BO_099,1,TRUE,31R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-05-17,NA,1,NA,8.89,X,0,0,0,0,0,NA,0,NA,NA,NA,23.137,2.04,11.341666666666667,-29.32,3.36,1,0,0,0
2023,G1,6,198,BO_130,BO_161,5,TRUE,31L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,39.06,-,3,0,20,20,3,6.666666667,20,4.4234375,NA,NA,11.93,1.07,11.149532710280372,-29.55,5.31,1,1,1,1
2023,G2,7,199,BO_065,BO_115,5,TRUE,1L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,2,2,NA,39.59,X,5,1,30,32,6,6,36,4.626923077,NA,NA,90.5,6.7,13.507462686567164,-30.26,2.91,1,1,1,1
2023,G2,7,199,BO_005,BO_176,4,TRUE,1R,2022-10-31,2022-11-03,2023-06-02,214,211,2023-06-02,0,NA,2023-06-02,NA,NA,2,33.58,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-30.08,4.23,1,0,0,0
2023,G2,7,200,BO_162,BO_089,5,TRUE,2R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-06-02,2023-05-17,1,2,NA,28.12,X,5,0,8,9,5,1.6,8,5.35375,NA,NA,75.548,5.11,14.784344422700586,-29.93,3.29,1,1,1,1
2023,G1,7,201,BO_185,BO_085,5,TRUE,3L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,2023-06-02,2023-05-05,1,1,NA,NA,-,3,0,1,3,3,0.3333333333,1,1.06,NA,NA,31.524,2.05,15.377560975609757,NA,NA,1,1,1,1
2023,G1,7,203,BO_088,BO_050,3,TRUE,5L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,6.3,-,1,0,2,2,1,2,2,2.94,NA,NA,NA,NA,NA,-29.46,0.85,1,1,1,1
2023,G1,7,203,BO_183,BO_116,1,TRUE,5R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,2,NA,NA,28.4,-,2,0,17,17,2,8.5,17,3.534117647,NA,NA,71.673,4.84,14.808471074380167,-30.25,3.23,1,1,1,1
2023,G1,7,204,BO_168,BO_155,5,TRUE,6L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-02,42,NA,2023-04-21,3,NA,NA,36.36,-,6,4,21,21,10,3.5,35,4.114761905,NA,NA,NA,NA,NA,-29.83,3.83,1,1,1,1
2023,G1,7,205,BO_033,BO_099,1,TRUE,7L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,NA,-,1,0,0,1,1,0,0,NA,NA,NA,40.338,2.79,14.458064516129033,NA,NA,1,1,1,0
2023,G2,7,206,BO_163,BO_034,1,TRUE,8L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,NA,2023-04-21,1,2,NA,NA,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-29.68,3.01,1,0,0,0
2023,G1,7,206,BO_069,BO_043,2,TRUE,8R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,2023-06-02,2023-05-05,3,NA,NA,24.57,-,4,0,13,14,4,3.25,13,3.683076923,NA,NA,17.697,1.13,15.661061946902656,-28.93,3.77,1,1,1,1
2023,G1,7,207,BO_001,BO_048,5,TRUE,9L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,2,NA,NA,20.73,-,6,1,10,10,7,1.666666667,11.66666667,4.712222222,NA,NA,NA,NA,NA,-28.73,2.9,1,1,1,1
2023,G1,7,208,BO_096,BO_012,1,TRUE,10L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,7.96,-,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,-27.98,2.52,1,1,1,0
2023,G1,7,210,BO_187,BO_150,4,TRUE,12R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-02,42,NA,2023-05-17,1,2,NA,49.39,-,7,2,17,21,9,2.428571429,21.85714286,3.900386844,NA,NA,NA,NA,NA,-28.23,3.97,1,1,1,1
2023,G2,7,210,BO_162,BO_164,1,TRUE,12L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-02,42,NA,NA,NA,NA,NA,16.9,X,0,1,0,0,1,NA,NA,NA,NA,NA,37.132,2.28,16.2859649122807,-29.88,3.64,1,1,0,0
2023,G2,7,211,BO_189,BO_126,3,TRUE,13L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,12.81,X,3,0,11,11,3,3.666666667,11,2.371818182,NA,NA,NA,NA,NA,-29.79,3.42,1,1,1,1
2023,G1,7,213,BO_088,BO_050,4,TRUE,15L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,6.34,-,2,0,2,4,2,1,2,3.665,NA,NA,NA,NA,NA,-28.11,1.96,1,1,1,1
2023,G1,7,213,BO_183,BO_198,2,TRUE,15R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,NA,NA,NA,17.05,-,6,1,15,20,7,2.5,17.5,3.748666667,NA,NA,34.653,1.85,18.73135135135135,-29.6,4,1,1,1,1
2023,G1,7,214,BO_058,BO_094,3,TRUE,16L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,2.33,-,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
2023,G1,7,217,BO_101,BO_024,5,TRUE,19R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,11.48,-,1,0,6,7,1,6,6,1.895,NA,NA,NA,NA,NA,-27.95,3.57,1,1,1,1
2023,G1,7,218,BO_013,BO_053,5,TRUE,20L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,4.61,-,2,0,4,4,2,2,4,2.83,NA,NA,68.574,4.67,14.683940042826553,-28.84,3.04,1,1,1,1
2023,G2,7,218,BO_185,BO_071,5,TRUE,20R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,NA,NA,NA,16.86,X,3,0,0,4,3,0,0,NA,NA,NA,NA,NA,NA,-30.15,4.26,1,1,1,0
2023,G2,7,219,BO_192,BO_021,4,TRUE,21L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,20.34,X,1,5,3,3,6,3,18,3.09,NA,NA,NA,NA,NA,-29.74,3.54,1,1,1,1
2023,G2,7,222,BO_162,BO_164,2,TRUE,24R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,NA,X,1,0,1,1,1,1,1,3.24,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
2023,G1,7,223,BO_074,BO_118,1,TRUE,25R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,NA,-,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
2023,G1,7,224,BO_022,BO_146,5,TRUE,26R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,3,NA,NA,15.82,-,6,0,15,21,6,2.5,15,3.128863636,NA,NA,NA,NA,NA,-29.49,2.47,1,1,1,1
2023,G1,8,225,BO_153,BO_157,4,TRUE,1R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,NA,-,3,0,5,5,3,1.666666667,5,4.604,NA,NA,NA,NA,NA,-30.57,3.05,1,1,1,1
2023,G2,8,226,BO_101,BO_080,3,TRUE,2R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,NA,2023-05-17,NA,1,NA,NA,X,1,1,0,2,2,0,0,NA,NA,NA,21.18,1.4,15.12857142857143,-27.94,2.01,1,1,1,0
2023,G2,8,227,BO_074,BO_027,5,TRUE,3L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-17,1,2,NA,NA,X,4,0,3,5,4,0.75,3,7.066666667,NA,NA,36.302,2.66,13.647368421052631,-28.64,4.52,1,1,1,1
2023,G2,8,228,BO_188,BO_008,1,TRUE,4L,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,3,NA,NA,23.8,X,3,0,12,16,3,4,12,0.8416666667,NA,NA,65.574,5.63,11.647246891651864,-29.97,5.76,1,1,1,1
2023,G1,8,228,BO_039,BO_087,1,TRUE,4R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,NA,2023-05-05,2,1,NA,33.65,-,6,0,13,23,6,2.166666667,13,2.883452381,NA,NA,46.919,4.55,10.311868131868131,-28.29,3.3,1,1,1,1
2023,G1,8,229,BO_074,BO_027,3,TRUE,5L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61,-,1,0,4,4,1,4,4,4.525,NA,NA,62.144,4.74,13.11054852320675,-29.64,1.54,0,1,1,1
2023,G2,8,229,BO_088,BO_169,1,TRUE,5R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
2023,G1,8,230,BO_065,BO_115,2,TRUE,6R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,1,NA,NA,17.36,-,2,2,4,4,4,2,8,4.3525,NA,NA,47.744,4.91,9.723828920570265,-29.9,0.95,1,1,1,1
2023,G1,8,230,BO_005,BO_122,1,TRUE,6L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,11.6,-,3,1,9,13,4,3,12,3.708888889,NA,NA,NA,NA,NA,-27.92,3.24,1,1,1,1
2023,G1,8,231,BO_005,BO_122,2,TRUE,7R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,1,NA,NA,20.3,-,3,1,13,13,4,4.333333333,17.33333333,2.357692308,NA,NA,33.249,4.48,7.421651785714285,-27.54,2.84,1,1,1,1
2023,G2,8,231,BO_088,BO_169,3,TRUE,7L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,NA,X,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G2,8,232,BO_151,BO_056,2,TRUE,8L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,1,NA,NA,10.45,X,2,1,1,2,3,0.5,1.5,2.68,NA,NA,NA,NA,NA,-28.9,2.24,1,1,1,1
2023,G1,8,233,BO_109,BO_028,2,TRUE,9R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,14.77,-,2,1,1,3,3,0.5,1.5,3.37,NA,NA,34.631,2.59,13.371042471042472,-27.82,1.56,1,1,1,1
2023,G1,8,233,BO_038,BO_082,2,TRUE,9L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,13.8,-,0,0,0,0,0,NA,0,NA,NA,NA,48.783,3.07,15.890228013029317,-28.29,2.84,1,0,0,0
2023,G1,8,234,BO_088,BO_140,1,TRUE,10L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
2023,G1,8,235,BO_199,BO_069,3,TRUE,11R,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-02,16,NA,2023-05-17,NA,2,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,-28.75,4,1,0,0,0
2023,G2,8,235,BO_029,BO_090,1,TRUE,11L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,X,0,2,0,0,2,NA,NA,NA,NA,NA,21.046,1.34,15.70597014925373,NA,NA,0,1,0,0
2023,G2,8,236,BO_029,BO_090,2,TRUE,12R,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,X,0,0,0,0,0,NA,0,NA,NA,NA,54.15,3.41,15.879765395894427,NA,NA,0,0,0,0
2023,G1,8,237,BO_162,BO_164,5,TRUE,13L,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-02,16,NA,2023-05-17,NA,1,NA,NA,-,1,0,6,6,1,6,6,2.261666667,NA,NA,35.901,2.03,17.68522167487685,-29.68,2.06,1,1,1,1
2023,G1,8,238,BO_128,BO_044,1,TRUE,14R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,NA,NA,NA,NA,NA,-,0,0,0,0,0,NA,0,NA,NA,NA,81.976,5.76,14.231944444444444,NA,NA,1,0,0,0
2023,G1,8,239,BO_173,BO_079,2,TRUE,15R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,NA,2023-05-05,1,NA,NA,26.88,-,5,4,4,10,9,0.8,7.2,5.0675,NA,NA,53.376,3.03,17.615841584158417,-28.98,4.91,1,1,1,1
2023,G1,8,240,BO_029,BO_090,5,TRUE,16L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,3.72,-,1,0,0,0,1,0,0,NA,NA,NA,27.463,1.47,18.68231292517007,-27.9,1.4,1,1,1,0
2023,G1,8,241,BO_038,BO_149,1,TRUE,17L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,NA,2023-04-21,NA,NA,NA,12.72,-,4,0,6,8,4,1.5,6,3.821666667,NA,NA,NA,NA,NA,-29.79,2.02,1,1,1,1
2023,G1,8,242,BO_074,BO_027,3,TRUE,18R,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,2023-04-21,2,NA,NA,NA,-,10,4,36,54,14,3.6,50.4,3.055619048,NA,NA,NA,NA,NA,-29.43,4.5,1,1,1,1
2023,G1,8,243,BO_163,BO_072,4,TRUE,19L,2022-10-31,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85,-,2,0,10,10,2,5,10,3.173125,NA,NA,48.211,3.18,15.16069182389937,-29.38,4.07,0,1,1,1
2023,G2,8,243,BO_143,BO_152,5,TRUE,19R,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-02,28,2023-06-02,2023-05-17,NA,3,NA,25.61,X,2,2,4,4,4,2,8,4.9825,NA,NA,13.814,0.99,13.953535353535354,-29.31,3.46,1,1,1,1
2023,G1,8,244,BO_188,BO_008,3,TRUE,20L,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,NA,NA,1,NA,NA,20.53,-,5,0,4,6,5,0.8,4,5.305,NA,NA,56.588,4.67,12.117344753747323,-28.7,1.88,1,1,1,1
